id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,sentiment
143,@vinasak2440,"baru nonton ini dan betul sekali apa yang di bilang bang Ferry Irwandi, siapa yang buat perputaran setan ini kok bisa dibiarin, aku yang gak ikut2 malah kena juga karena temen kena lingkaran setan",UgzvEXh4SInqxH64U0h4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzvEXh4SInqxH64U0h4AaABAg,2023-10-19 22:41:37,0,"baru nonton ini dan betul sekali apa yang di bilang bang Ferry Irwandi, siapa yang buat perputaran setan ini kok bisa dibiarin, aku yang gak ikut2 malah kena juga karena temen kena lingkaran setan",http://www.youtube.com/@vinasak2440,positif
144,@RahmanSaufi,Tangkap pemain yang nanggkap juga main 😂,Ugyno53opCA5EFsafRd4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugyno53opCA5EFsafRd4AaABAg,2023-10-19 21:51:35,0,Tangkap pemain yang nanggkap juga main 😂,http://www.youtube.com/@RahmanSaufi,negatif
145,@andikaprayogi6541,Judi online Pinjol = Bunuh Diri,UgxLeODgwjmulu-aCzp4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxLeODgwjmulu-aCzp4AaABAg,2023-10-19 18:16:30,0,Judi online Pinjol = Bunuh Diri,http://www.youtube.com/@andikaprayogi6541,positif
146,@ismailpadang2343,"Pendapat saya om, kenapa tidak hapus aplikasi semisal dana atau apapun itu yang bisa memasukkan uang ke aplikasi judi",UgxbyGsLoff5YpjXd0x4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxbyGsLoff5YpjXd0x4AaABAg,2023-10-19 14:48:07,1,"Pendapat saya om, kenapa tidak hapus aplikasi semisal dana atau apapun itu yang bisa memasukkan uang ke aplikasi judi",http://www.youtube.com/@ismailpadang2343,negatif
147,@Kams0_06,Susah bos...kayaknya bisa jg lewat atm ataupun pulsa...sulit,UgxbyGsLoff5YpjXd0x4AaABAg.9w3Kch5IiTf9wH2h_WTfuL,@ismailpadang2343,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxbyGsLoff5YpjXd0x4AaABAg.9w3Kch5IiTf9wH2h_WTfuL,2023-10-24 22:40:52,0,Susah bos...kayaknya bisa jg lewat atm ataupun pulsa...sulit,http://www.youtube.com/@Kams0_06,netral
148,@user-fm4ko3js7f,Om ded tolong angkat bahayanya judi online dong,UgxJ_H8coVFdBJeWxgt4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxJ_H8coVFdBJeWxgt4AaABAg,2023-10-19 13:41:06,0,Om ded tolong angkat bahayanya judi online dong,http://www.youtube.com/@user-fm4ko3js7f,positif
149,@galeriliriku222,"Bang ferry ini enak, wawasan nya luas, entah itu di konten nya atau di real nya saat di undang podcast, ada juga loo orang yg cuma jago bacot di konten pribadi nya tpi giliran di undang podcast sama dr. Richard jawab nya malah kyk orang bgo, yg gak ada wawasan sama sekali",UgxMK_vHcENIZFIWLrJ4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxMK_vHcENIZFIWLrJ4AaABAg,2023-10-19 11:10:27,0,"Bang ferry ini enak, wawasan nya luas, entah itu di konten nya atau di real nya saat di undang podcast, ada juga loo orang yg cuma jago bacot di konten pribadi nya tpi giliran di undang podcast sama dr. Richard jawab nya malah kyk orang bgo, yg gak ada wawasan sama sekali",http://www.youtube.com/@galeriliriku222,netral
150,@andretj6083,"yang di tangkepin cuma orang kecil yang promosiin, yang gede sih di maafin doang hahaha",UgxuH4o4Io7bamp_w5p4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxuH4o4Io7bamp_w5p4AaABAg,2023-10-19 9:36:57,0,"yang di tangkepin cuma orang kecil yang promosiin, yang gede sih di maafin doang hahaha",http://www.youtube.com/@andretj6083,positif
151,@kafiwicaksono1388,0:13,Ugzi0P-phynCYzxdTcp4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugzi0P-phynCYzxdTcp4AaABAg,2023-10-19 6:24:24,0,0:13,http://www.youtube.com/@kafiwicaksono1388,netral
152,@Yassdi122,"KALO STREAMER TERIMA DONATE SITUS JUDI ONLINE, TAPI UANGNYA DIPAKE BUAT BERANGKATIN ORTU NAIK HAJI APA HUKUMNYA??",UgxJMg1-EfyLHs5hxbB4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxJMg1-EfyLHs5hxbB4AaABAg,2023-10-19 0:27:38,1,"KALO STREAMER TERIMA DONATE SITUS JUDI ONLINE, TAPI UANGNYA DIPAKE BUAT BERANGKATIN ORTU NAIK HAJI APA HUKUMNYA??",http://www.youtube.com/@Yassdi122,negatif
153,@naufalmubaroq6859,Gausah di tanya. Udah pasti haram dan ga berkah,UgxJMg1-EfyLHs5hxbB4AaABAg.9w1n9FciC2J9wAb12YQ9mI,@Yassdi122,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxJMg1-EfyLHs5hxbB4AaABAg.9w1n9FciC2J9wAb12YQ9mI,2023-10-22 10:34:49,0,Gausah di tanya. Udah pasti haram dan ga berkah,http://www.youtube.com/@naufalmubaroq6859,positif
154,@neuroblash9628,"Rakyat indo jangan dimiskinkan dong plisssss, kalo mantan gue gak papa dimiskinkan saja sama judol",UgzKXGV13Tg6Gz5wkeV4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzKXGV13Tg6Gz5wkeV4AaABAg,2023-10-18 8:37:57,0,"Rakyat indo jangan dimiskinkan dong plisssss, kalo mantan gue gak papa dimiskinkan saja sama judol",http://www.youtube.com/@neuroblash9628,negatif
155,@tengklekeruag838,"Emng gilakk klo kecanduan judi online, ada aja psti klo buat depo giliran nabung aja susahh..",UgzL2ZLGX_6naQrXQyh4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzL2ZLGX_6naQrXQyh4AaABAg,2023-10-18 7:44:24,0,"Emng gilakk klo kecanduan judi online, ada aja psti klo buat depo giliran nabung aja susahh..",http://www.youtube.com/@tengklekeruag838,positif
156,@Radja03-sz8iq,"DAN YG ANEH NYA ARTIS"" YG IKLANIN SLOT.. DUDUK SANTAI BIKIN KONTEN TERUS DI KANAL YOUTUBE NYA MASING"" SEDANG YG IKLANIN KELAS MENENGAH KE BAWAH DI TANGKAP... APA ADA CUAN MASUK KAH.. PARA SI ARTIS KELAS INI ORA DI TANGKAP... JEJAK DIGITAL NYA PUN BANYAK.. TUH",UgwRnznzblPTRSzcu-h4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgwRnznzblPTRSzcu-h4AaABAg,2023-10-18 5:41:59,0,"DAN YG ANEH NYA ARTIS"" YG IKLANIN SLOT.. DUDUK SANTAI BIKIN KONTEN TERUS DI KANAL YOUTUBE NYA MASING"" SEDANG YG IKLANIN KELAS MENENGAH KE BAWAH DI TANGKAP... APA ADA CUAN MASUK KAH.. PARA SI ARTIS KELAS INI ORA DI TANGKAP... JEJAK DIGITAL NYA PUN BANYAK.. TUH",http://www.youtube.com/@Radja03-sz8iq,negatif
157,@reynaldiamandae.f3941,"Makasih om dari video ini semoga teman gua bisa sadar, soalnya di tegur biar berhenti main slot tapi masih main dan malah ngejauhin gua",UgzhPRLwCo8cJ9h4Rax4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzhPRLwCo8cJ9h4Rax4AaABAg,2023-10-18 5:15:26,0,"Makasih om dari video ini semoga teman gua bisa sadar, soalnya di tegur biar berhenti main slot tapi masih main dan malah ngejauhin gua",http://www.youtube.com/@reynaldiamandae.f3941,positif
158,@fneproject8905,"Saya juga tidak main tiktok, tidak belanja di tiktok, bahkan apk nya juga tidak ada om ded.",UgxqPLJ9hTNMpgOdZyZ4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxqPLJ9hTNMpgOdZyZ4AaABAg,2023-10-18 2:31:15,0,"Saya juga tidak main tiktok, tidak belanja di tiktok, bahkan apk nya juga tidak ada om ded.",http://www.youtube.com/@fneproject8905,netral
159,@skasxx1289,Untuk masalah judi inline. Knpa gk pemerintah ambil alih aja sdiain roomnya jd pemerintah bisa ngambil untung dr situ. Kita semua tau namanya judi online gk bisa dibrantas mati 1 tumbuh 1000. Seharusnya pemerintah berpikir ulang tentang judi online. Bahkan keuntunganya pemerintah bisa mengambil untung besar dr player luar negri.,Ugz0CgOPX-GCaQGh5YF4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugz0CgOPX-GCaQGh5YF4AaABAg,2023-10-17 23:48:43,0,Untuk masalah judi inline. Knpa gk pemerintah ambil alih aja sdiain roomnya jd pemerintah bisa ngambil untung dr situ. Kita semua tau namanya judi online gk bisa dibrantas mati 1 tumbuh 1000. Seharusnya pemerintah berpikir ulang tentang judi online. Bahkan keuntunganya pemerintah bisa mengambil untung besar dr player luar negri.,http://www.youtube.com/@skasxx1289,negatif
160,@jenk_kejenk,Om ded gimana tanggapanya tentang iklan judi online kok semakin banyak nyepam di sosmed ya om 😢,Ugx6kSJesPtA-4UX7hN4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugx6kSJesPtA-4UX7hN4AaABAg,2023-10-17 23:47:19,0,Om ded gimana tanggapanya tentang iklan judi online kok semakin banyak nyepam di sosmed ya om 😢,http://www.youtube.com/@jenk_kejenk,netral
161,@random.in.bandung,"Kebanyakan yang di tangkap itu dari kalangan menengah keatas atau orang2 yang terkenal ,sedangkan dari menengah kebawah atau orang2 biasa dibiarkan",UgzZDihxlbxrCyxzINR4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzZDihxlbxrCyxzINR4AaABAg,2023-10-17 22:58:19,0,"Kebanyakan yang di tangkap itu dari kalangan menengah keatas atau orang2 yang terkenal ,sedangkan dari menengah kebawah atau orang2 biasa dibiarkan",http://www.youtube.com/@random.in.bandung,negatif
162,@mediaakalsehat,"STREAMER ITU FIX KERJASAMA BOS. YG BILANG ALESAN NYA MEREKA GAK TAU BLOON BNGET BILANG GT.. ORANG YG DI SAWER ITU STREAMER SEKOMPLOTAN LIAT AJA MANA ADA SITUS ITU NYAWER STREAMER LAIN KAGAK KAN . BAHASA PROMO NYA SAMA LAGI KATA2 NYA.. MEREKA ""STREAMER"" PANIK KARENA MERASA SALAH.. MEREKA ORANG BOCOR KLO GAK SALAH PASTI NGEGAS FAKTANYA PADA CIUT KARENA APA?? KARENA SUDAH MENCIUM BAJU OREN😂😂😂😂😂",Ugy3IlTps0RC7syySM14AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugy3IlTps0RC7syySM14AaABAg,2023-10-17 15:36:53,0,"STREAMER ITU FIX KERJASAMA BOS. YG BILANG ALESAN NYA MEREKA GAK TAU BLOON BNGET BILANG GT.. ORANG YG DI SAWER ITU STREAMER SEKOMPLOTAN LIAT AJA MANA ADA SITUS ITU NYAWER STREAMER LAIN KAGAK KAN . BAHASA PROMO NYA SAMA LAGI KATA2 NYA.. MEREKA ""STREAMER"" PANIK KARENA MERASA SALAH.. MEREKA ORANG BOCOR KLO GAK SALAH PASTI NGEGAS FAKTANYA PADA CIUT KARENA APA?? KARENA SUDAH MENCIUM BAJU OREN😂😂😂😂😂",http://www.youtube.com/@mediaakalsehat,positif
163,@klikklikklik666,TOLONG INI DI TAYANGIN DI TV BIAR SAMPE KE SELURUH MASYARAKAT. SUPAYA ORANG-ORANG TOLOL YANG MASIH JUDI ONLINE BISA MIKIR DAN BERHENTI.,Ugy5B9up4ehXfPl_iyp4AaABAg,,10,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugy5B9up4ehXfPl_iyp4AaABAg,2023-10-17 14:53:41,3,TOLONG INI DI TAYANGIN DI TV BIAR SAMPE KE SELURUH MASYARAKAT. SUPAYA ORANG-ORANG TOLOL YANG MASIH JUDI ONLINE BISA MIKIR DAN BERHENTI.,http://www.youtube.com/@klikklikklik666,positif
164,@HowIsmyname123,bner it... up aj,Ugy5B9up4ehXfPl_iyp4AaABAg.9vzBfg8AIOo9w2tMO4va7B,@klikklikklik666,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugy5B9up4ehXfPl_iyp4AaABAg.9vzBfg8AIOo9w2tMO4va7B,2023-10-19 10:41:05,0,bner it... up aj,http://www.youtube.com/@HowIsmyname123,netral
165,@prediksitogelharian303,berhenti main slot silakan bermain togel sekarang kak 100 bermain dengan kehokian,Ugy5B9up4ehXfPl_iyp4AaABAg.9vzBfg8AIOo9w9chiDPsok,@klikklikklik666,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugy5B9up4ehXfPl_iyp4AaABAg.9vzBfg8AIOo9w9chiDPsok,2023-10-22 1:30:16,0,berhenti main slot silakan bermain togel sekarang kak 100 bermain dengan kehokian,http://www.youtube.com/@prediksitogelharian303,negatif
166,@klikklikklik666,@@prediksitogelharian303 pala li blok,Ugy5B9up4ehXfPl_iyp4AaABAg.9vzBfg8AIOo9wA2GwyAEgN,@klikklikklik666,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugy5B9up4ehXfPl_iyp4AaABAg.9vzBfg8AIOo9wA2GwyAEgN,2023-10-22 5:22:25,0,@@prediksitogelharian303 pala li blok,http://www.youtube.com/@klikklikklik666,netral
167,@hendrikvams816,Om ded undang udil dong biar tanya gimana tanggapan udil tentang masalh ini soal nya kan udil yg pertama Di hina karena gak mau di donasi sama judi sama streamer yg lain,Ugx5GBYUtlFTXEfjg914AaABAg,,2,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugx5GBYUtlFTXEfjg914AaABAg,2023-10-17 13:15:53,0,Om ded undang udil dong biar tanya gimana tanggapan udil tentang masalh ini soal nya kan udil yg pertama Di hina karena gak mau di donasi sama judi sama streamer yg lain,http://www.youtube.com/@hendrikvams816,netral
168,@user-qv4nl3rk6u,Menit 6:27 belum terjawab uda keburu ngomong yg lain,UgwdPBeoDp5NaRbYtbV4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgwdPBeoDp5NaRbYtbV4AaABAg,2023-10-17 12:38:58,0,Menit 6:27 belum terjawab uda keburu ngomong yg lain,http://www.youtube.com/@user-qv4nl3rk6u,netral
169,@mibaru1211,"Gerakan yg dak efektif, sampah masih kita daur ulang kita efektifkan?...... Bagus itu tapi sudah tertinggal?........ Moderend itu menolak itu yg usang jika kita tetap kesana bunuh diri Brow!?....... Ya turun kapasitasnya! .... Mana bisa dapat uang? Kota kalah artinya mati, mau dapat apa? Masak mau maen silakan dan penipuan, bisa dapat duit? Mz Deddy?. 😊",Ugx9YdGHl-Q2qWTYpoB4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugx9YdGHl-Q2qWTYpoB4AaABAg,2023-10-17 9:06:53,0,"Gerakan yg dak efektif, sampah masih kita daur ulang kita efektifkan?...... Bagus itu tapi sudah tertinggal?........ Moderend itu menolak itu yg usang jika kita tetap kesana bunuh diri Brow!?....... Ya turun kapasitasnya! .... Mana bisa dapat uang? Kota kalah artinya mati, mau dapat apa? Masak mau maen silakan dan penipuan, bisa dapat duit? Mz Deddy?. 😊",http://www.youtube.com/@mibaru1211,negatif
170,@Formee_,Luar biasa si Bang Ferry Wawasannya yang luas dpat mengedukasi seluruh masyarakat Indonesia 👍🏻,Ugy4lGad_yKSOVD-BGt4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugy4lGad_yKSOVD-BGt4AaABAg,2023-10-17 8:49:26,0,Luar biasa si Bang Ferry Wawasannya yang luas dpat mengedukasi seluruh masyarakat Indonesia 👍🏻,http://www.youtube.com/@Formee_,netral
171,@coachnoobgaming1262,"Gw suka cara om deddy mengedukasi. ""Lanjutkan kebodohan kalian, biar saingan saya berkurang""",UgzQBvC8-n2QlZP0a2F4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzQBvC8-n2QlZP0a2F4AaABAg,2023-10-17 8:25:42,0,"Gw suka cara om deddy mengedukasi. ""Lanjutkan kebodohan kalian, biar saingan saya berkurang""",http://www.youtube.com/@coachnoobgaming1262,negatif
172,@hilalmuhammadfadli5911,no,Ugx14n7StUHx6h_0A5B4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugx14n7StUHx6h_0A5B4AaABAg,2023-10-17 7:55:55,0,no,http://www.youtube.com/@hilalmuhammadfadli5911,netral
173,@Jualbelipinetwork,Shope kan marketplace.. ko prakteknya shopefood? 🤣🤣,Ugx9Y1A98oSQgEaAAJB4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugx9Y1A98oSQgEaAAJB4AaABAg,2023-10-17 4:02:18,0,Shope kan marketplace.. ko prakteknya shopefood? 🤣🤣,http://www.youtube.com/@Jualbelipinetwork,netral
174,@azzamhawhaw659,Ada juga selebgram cantik yg NYALEG KERJAANNYA MABOK DAN GW TAU SIAPA DIA,UgxbmEef7VdtO3nJsTd4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxbmEef7VdtO3nJsTd4AaABAg,2023-10-17 1:54:17,0,Ada juga selebgram cantik yg NYALEG KERJAANNYA MABOK DAN GW TAU SIAPA DIA,http://www.youtube.com/@azzamhawhaw659,netral
175,@kocaksekali717,Intinya kanapa judi online dari dulu ga ditutup,Ugz6-yQSJzVfsyiMNER4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugz6-yQSJzVfsyiMNER4AaABAg,2023-10-17 1:25:19,0,Intinya kanapa judi online dari dulu ga ditutup,http://www.youtube.com/@kocaksekali717,netral
176,@hendrisetyawan363,Part2 om di tunggu cerdas kan bangsa ini,UgzEZYlij2Xr_vz1IHh4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzEZYlij2Xr_vz1IHh4AaABAg,2023-10-17 0:01:28,0,Part2 om di tunggu cerdas kan bangsa ini,http://www.youtube.com/@hendrisetyawan363,netral
177,@indonesiabersatuyakinbisamaju,mantap sukses terus buat kawan-kawan semuanya 😃👍👍,UgzH392wAliJ1wZ4k8h4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzH392wAliJ1wZ4k8h4AaABAg,2023-10-16 23:46:19,0,mantap sukses terus buat kawan-kawan semuanya 😃👍👍,http://www.youtube.com/@indonesiabersatuyakinbisamaju,netral
178,@ardiancms,"Si deni cagur gapunya malu ya , udah promosiin judi malah nyaleg kan tulul",UgzEdpdogXFsAsmE5ct4AaABAg,,2,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzEdpdogXFsAsmE5ct4AaABAg,2023-10-16 22:57:47,1,"Si deni cagur gapunya malu ya , udah promosiin judi malah nyaleg kan tulul",http://www.youtube.com/@ardiancms,positif
179,@Formee_,Njir Sebut Merek 🗿,UgzEdpdogXFsAsmE5ct4AaABAg.9vxUHS_ynWh9vyZJDCznak,@ardiancms,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzEdpdogXFsAsmE5ct4AaABAg.9vxUHS_ynWh9vyZJDCznak,2023-10-17 9:00:57,0,Njir Sebut Merek 🗿,http://www.youtube.com/@Formee_,netral
180,@sungkowo4488,"kalau mau saya punya lengkap alamat Ruko atau perumahan nya Basecamp mereka , atau grup fb bekas saya kerja dulu yg omsetnya ratusan juta sehari lho , atau nama yg terdaftar di ATM lengkap beserta foto buku rekening 💃",UgxaVZLeL0ohUR427914AaABAg,,2,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxaVZLeL0ohUR427914AaABAg,2023-10-16 20:58:39,0,"kalau mau saya punya lengkap alamat Ruko atau perumahan nya Basecamp mereka , atau grup fb bekas saya kerja dulu yg omsetnya ratusan juta sehari lho , atau nama yg terdaftar di ATM lengkap beserta foto buku rekening 💃",http://www.youtube.com/@sungkowo4488,positif
181,@rioaliadithia9221,"Mending ngomongin beginian daripada ngomongin The Feds, konspirasi, dll",Ugz_fN_dm6zyhmTfHdZ4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugz_fN_dm6zyhmTfHdZ4AaABAg,2023-10-16 19:52:45,0,"Mending ngomongin beginian daripada ngomongin The Feds, konspirasi, dll",http://www.youtube.com/@rioaliadithia9221,netral
182,@Maseeme,"Orang yang ga pernah judi ga bakal tau greedynya penjudi. Ga bakal tau susahnya berenti buat judi, makanya kalian jangan sekali-kali nyoba judi. Gw pernah pas jaman-jamannya nebak naik-turun, untung gw stop pas abis 400rb :V. Beruntunglah kalian yang ""ah gw pernah judi, tapi gw berenti gampang-gampang aja tuh"".",Ugyrf1rd-qwT52Db6AB4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugyrf1rd-qwT52Db6AB4AaABAg,2023-10-16 16:11:16,0,"Orang yang ga pernah judi ga bakal tau greedynya penjudi. Ga bakal tau susahnya berenti buat judi, makanya kalian jangan sekali-kali nyoba judi. Gw pernah pas jaman-jamannya nebak naik-turun, untung gw stop pas abis 400rb :V. Beruntunglah kalian yang ""ah gw pernah judi, tapi gw berenti gampang-gampang aja tuh"".",http://www.youtube.com/@Maseeme,positif
183,@ilhamhalim5061,Undang roy shakti om,Ugw3u5uFXuP_g1bVcwt4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugw3u5uFXuP_g1bVcwt4AaABAg,2023-10-16 11:55:26,0,Undang roy shakti om,http://www.youtube.com/@ilhamhalim5061,netral
184,@user-nq3tf8fq7n,"Om saya awalnya penasaran SLOT EUROTOGEL om main slot deposit 500 ribu terus dikasih kemenangan om ,, setelah MENANG SEKALI DOANG,,MAIN LG DAN SETERUSNYA DIBANTAI OM RUNGKAD SUDAH OM,, TOLONG OM BERANTAS SITUS JUDI OM DED",UgxeyBtCJ4kpmzmljMt4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxeyBtCJ4kpmzmljMt4AaABAg,2023-10-16 11:45:19,0,"Om saya awalnya penasaran SLOT EUROTOGEL om main slot deposit 500 ribu terus dikasih kemenangan om ,, setelah MENANG SEKALI DOANG,,MAIN LG DAN SETERUSNYA DIBANTAI OM RUNGKAD SUDAH OM,, TOLONG OM BERANTAS SITUS JUDI OM DED",http://www.youtube.com/@user-nq3tf8fq7n,negatif
185,@rosianaeo9380,"Sbnrnya bisa kok di legalkan. Di SG ada SG Pools (TOTO/4D). Ticketnya 1 dollar. Banyak kelas menengah bawah sini beli (bisa beli online). SG pools yg punya pemerintah, uangnya yg kekumpul buat donasi disini, sekolah gratis, makan gratis, dll. (Asal jgn dikorup aja klo di indo bikin beginian)",UgyQxGFpaxAhHv-1ba54AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgyQxGFpaxAhHv-1ba54AaABAg,2023-10-16 6:43:42,0,"Sbnrnya bisa kok di legalkan. Di SG ada SG Pools (TOTO/4D). Ticketnya 1 dollar. Banyak kelas menengah bawah sini beli (bisa beli online). SG pools yg punya pemerintah, uangnya yg kekumpul buat donasi disini, sekolah gratis, makan gratis, dll. (Asal jgn dikorup aja klo di indo bikin beginian)",http://www.youtube.com/@rosianaeo9380,negatif
186,@muehehe5589,Yg bikin syok ini si kant0r bol4 tiap nyawer ratusan juta anjir 😂😂,UgwWUT7RSOVBVYptFZJ4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgwWUT7RSOVBVYptFZJ4AaABAg,2023-10-16 5:05:54,0,Yg bikin syok ini si kant0r bol4 tiap nyawer ratusan juta anjir 😂😂,http://www.youtube.com/@muehehe5589,negatif
187,@muehehe5589,"Judi yg adil aja kalah apalagi yg diatur. Bener banget bang. Dulu gua sama tmen"" gua sebualn sekali pasti main gaple atau qq. Disaat tiap gua menang entahlah itu duitnya pada kemana tiba"" abis kaga jelas. Ujung"" nya rungkad 😂😂",UgzgjX7mgOU1jghwN5x4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzgjX7mgOU1jghwN5x4AaABAg,2023-10-16 5:01:59,0,"Judi yg adil aja kalah apalagi yg diatur. Bener banget bang. Dulu gua sama tmen"" gua sebualn sekali pasti main gaple atau qq. Disaat tiap gua menang entahlah itu duitnya pada kemana tiba"" abis kaga jelas. Ujung"" nya rungkad 😂😂",http://www.youtube.com/@muehehe5589,negatif
188,@user-kx8vi8hy8i,Om dedi.. Tlg up tentang judi online ini. Memang dimedia seperti terberantas. Faktanya lingkungan saya saja makin banyak anak muda bermain. Daerah lain saya rasa juga. Mereka yg promo judi online semakin parah menembus ke seleruh jenis media. Padahal yang jadi korban sudah sangat banyak sekali. Trims,UgzNYCoDRcuoWdcgned4AaABAg,,1,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgzNYCoDRcuoWdcgned4AaABAg,2023-10-16 4:25:10,0,Om dedi.. Tlg up tentang judi online ini. Memang dimedia seperti terberantas. Faktanya lingkungan saya saja makin banyak anak muda bermain. Daerah lain saya rasa juga. Mereka yg promo judi online semakin parah menembus ke seleruh jenis media. Padahal yang jadi korban sudah sangat banyak sekali. Trims,http://www.youtube.com/@user-kx8vi8hy8i,positif
189,@PrimkopalLanal,"tik tok for a good purpose it's okay., but if the purpose it's bad and you cant control yourself. Just Uninstal it.,",UgwEHPv_iHIkYt2Kb1F4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgwEHPv_iHIkYt2Kb1F4AaABAg,2023-10-16 4:12:12,0,"tik tok for a good purpose it's okay., but if the purpose it's bad and you cant control yourself. Just Uninstal it.,",http://www.youtube.com/@PrimkopalLanal,netral
190,@abogoboga8016,Usut tuntas kasus saweria judi online di streamer ML... Mereka omonganya sok keras dan arogan..,Ugyz6fsNNk-b53AyG3J4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=Ugyz6fsNNk-b53AyG3J4AaABAg,2023-10-16 3:46:59,0,Usut tuntas kasus saweria judi online di streamer ML... Mereka omonganya sok keras dan arogan..,http://www.youtube.com/@abogoboga8016,netral
191,@Nanonan71,Emang bangke streamer2 yg iklanin judi online..bikin perputaran uang dalam negeri susah. Umkm kesusahan,UgwPBBr20Ua2e_u-h9t4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgwPBBr20Ua2e_u-h9t4AaABAg,2023-10-16 2:31:56,0,Emang bangke streamer2 yg iklanin judi online..bikin perputaran uang dalam negeri susah. Umkm kesusahan,http://www.youtube.com/@Nanonan71,positif
192,@tiasetiasih5971,Banyak orang kecil pada judi online cobalah telesuri,UgxD2GQoyTyRRvErZbJ4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgxD2GQoyTyRRvErZbJ4AaABAg,2023-10-16 1:41:44,0,Banyak orang kecil pada judi online cobalah telesuri,http://www.youtube.com/@tiasetiasih5971,positif
193,@MuhamadHamid-sp3co,"Thailand atau negara apa itu ya,yg embel2 gajinya gede,eh ternyata paspor ditahan terus jadi operator judi",UgyJeHJFFXQPmbJw4Lh4AaABAg,,0,https://www.youtube.com/watch?v=brA4tbgGkNQ&lc=UgyJeHJFFXQPmbJw4Lh4AaABAg,2023-10-15 23:16:18,0,"Thailand atau negara apa itu ya,yg embel2 gajinya gede,eh ternyata paspor ditahan terus jadi operator judi",http://www.youtube.com/@MuhamadHamid-sp3co,positif
