id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,sentiment
429,@PejuangGames-dk3po,Siapa blg g bisa ditutup bisa kok asal indonesia membrhentikan google chrome jg internet..pasti bisa kyk korea utara bebas dr judol.slma ada google chrome.smua bisa brmain slama ada atm tal trbatas smua bisa main selama ada setor tunai indonesia masih bisa dibodohi judi online.itu aja sih,Ugy5dgf_uCL7C-gWl5N4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugy5dgf_uCL7C-gWl5N4AaABAg,2023-10-10 15:41:40,0,Siapa blg g bisa ditutup bisa kok asal indonesia membrhentikan google chrome jg internet..pasti bisa kyk korea utara bebas dr judol.slma ada google chrome.smua bisa brmain slama ada atm tal trbatas smua bisa main selama ada setor tunai indonesia masih bisa dibodohi judi online.itu aja sih,http://www.youtube.com/@PejuangGames-dk3po,positif
430,@PejuangGames-dk3po,Saya sdg belajar menjadi hacker handal dan saya melihat masih byk situs berkeliaran seperti jogja toto kampoeng toto opaltoto bom2toto sistoto arisantoto momoslots ceriabet dan masih byk lagi itu masih bisa diakeses pemerintah harus ttp smua akses.dan jalan satu satunya adalah brhenti kan internet dn google chrome dalam 1 thn saya yakin imbas ny byk.bandar pd gk masuk uang dan pemain bisa nyimpen uang mau main gk bisa akses googlechrome.turuti koreautara dong bebas dari judi online itu baru negara hebat.,UgyP4bZEW4xOx0q0cHt4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyP4bZEW4xOx0q0cHt4AaABAg,2023-10-10 15:39:02,0,Saya sdg belajar menjadi hacker handal dan saya melihat masih byk situs berkeliaran seperti jogja toto kampoeng toto opaltoto bom2toto sistoto arisantoto momoslots ceriabet dan masih byk lagi itu masih bisa diakeses pemerintah harus ttp smua akses.dan jalan satu satunya adalah brhenti kan internet dn google chrome dalam 1 thn saya yakin imbas ny byk.bandar pd gk masuk uang dan pemain bisa nyimpen uang mau main gk bisa akses googlechrome.turuti koreautara dong bebas dari judi online itu baru negara hebat.,http://www.youtube.com/@PejuangGames-dk3po,positif
431,@ihsanhanif8738,judol dari bocil sampai kakek2 .. ya emg ga ganggu kehidupan takutnya bertindak melebihi batas kalo udah rungkad,UgytgY2OIAkXNFriS7V4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgytgY2OIAkXNFriS7V4AaABAg,2023-10-10 15:34:11,0,judol dari bocil sampai kakek2 .. ya emg ga ganggu kehidupan takutnya bertindak melebihi batas kalo udah rungkad,http://www.youtube.com/@ihsanhanif8738,negatif
432,@zaidramadhan2486,Alhamdulillah Alloh selamat kan saya dari dosa ini. Mudah mudahn bisa jadi kekuatan saya untuk menutup dosa yang lain. Aamiin,Ugx4DwVf1iknKFAxVg54AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugx4DwVf1iknKFAxVg54AaABAg,2023-10-10 14:19:55,0,Alhamdulillah Alloh selamat kan saya dari dosa ini. Mudah mudahn bisa jadi kekuatan saya untuk menutup dosa yang lain. Aamiin,http://www.youtube.com/@zaidramadhan2486,negatif
433,@andreyminsen5502,"31:38 ....nda sesederhana itu mas host....hidup itu bukan soal hitam-putih, makanya klo narsum jelasin dengerin dulu...apa2 mau disimpulkan sendiri, mo giring opini......wkwkwkwkwkw 34:36 ...hubungannya apa tong...wkwkwkwk",UgxEtXFpWuk_zb8-kYl4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxEtXFpWuk_zb8-kYl4AaABAg,2023-10-10 12:25:46,0,"31:38 ....nda sesederhana itu mas host....hidup itu bukan soal hitam-putih, makanya klo narsum jelasin dengerin dulu...apa2 mau disimpulkan sendiri, mo giring opini......wkwkwkwkwkw 34:36 ...hubungannya apa tong...wkwkwkwk",http://www.youtube.com/@andreyminsen5502,negatif
434,@ramdandubagyo3430,Pantesan tambah panas dunia ini. Banyak penjuday rupanya😢,UgytiJ1jUboW1_k1NvR4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgytiJ1jUboW1_k1NvR4AaABAg,2023-10-10 9:47:29,0,Pantesan tambah panas dunia ini. Banyak penjuday rupanya😢,http://www.youtube.com/@ramdandubagyo3430,positif
435,@johnfuzie474,"Judi itu menang ketagihan,kalah penasaran. Dpn mata gw ada temen yg abis²an gara slot. 😅",UgxkzOJt2l78tjcemhF4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxkzOJt2l78tjcemhF4AaABAg,2023-10-10 7:35:53,0,"Judi itu menang ketagihan,kalah penasaran. Dpn mata gw ada temen yg abis²an gara slot. 😅",http://www.youtube.com/@johnfuzie474,positif
436,@tutubechannel8249,"Orang2 elit mikir gimana berantas judi online, para penjudi t*l*l malah dengan bangganya mendeklarasikan jd investor bpk zeus Miris banget deh, orang2 pintar pusing ngelindungin orang g*blok yang ga sadar di g*blokin",UgzBdPwtL14bZ_EZ3AN4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzBdPwtL14bZ_EZ3AN4AaABAg,2023-10-10 7:29:59,0,"Orang2 elit mikir gimana berantas judi online, para penjudi t*l*l malah dengan bangganya mendeklarasikan jd investor bpk zeus Miris banget deh, orang2 pintar pusing ngelindungin orang g*blok yang ga sadar di g*blokin",http://www.youtube.com/@tutubechannel8249,positif
437,@suhendarsuhendar8154,"Adanya judi online ekonomi bisa tumbuh bro,,,fakta nya banyak orng susah maksain buat main judi online kan,,trus tukang jual pulsa konter2 pln toko hp ewalet dan bank dpt ungtung.lalu Orng2 malas jdi rajin karna harus cari duit buat depo😂😂😂",Ugwr1GNNH3SMNRDnxEt4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugwr1GNNH3SMNRDnxEt4AaABAg,2023-10-10 7:13:07,0,"Adanya judi online ekonomi bisa tumbuh bro,,,fakta nya banyak orng susah maksain buat main judi online kan,,trus tukang jual pulsa konter2 pln toko hp ewalet dan bank dpt ungtung.lalu Orng2 malas jdi rajin karna harus cari duit buat depo😂😂😂",http://www.youtube.com/@suhendarsuhendar8154,negatif
438,@Alhafisss,Siapa tau pa wakil tau segalanya,Ugx33uJDiRQZdJPAKE94AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugx33uJDiRQZdJPAKE94AaABAg,2023-10-10 3:12:23,0,Siapa tau pa wakil tau segalanya,http://www.youtube.com/@Alhafisss,netral
439,@endensugandi5919,Ibarat meroko sampai kapan pun susah...kalau judi slot mungkin bisa asal dapet pusatnya,Ugwskwa-npsC-UMk3bt4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugwskwa-npsC-UMk3bt4AaABAg,2023-10-10 2:41:10,0,Ibarat meroko sampai kapan pun susah...kalau judi slot mungkin bisa asal dapet pusatnya,http://www.youtube.com/@endensugandi5919,netral
440,@endensugandi5919,Maap orang dah terperangkap susah berheunti... jamin 90%,Ugz77J2q133Zi9dIYbh4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugz77J2q133Zi9dIYbh4AaABAg,2023-10-10 2:39:41,0,Maap orang dah terperangkap susah berheunti... jamin 90%,http://www.youtube.com/@endensugandi5919,negatif
441,@user-bl3ct1yq2i,Pola pikir pembawa acaranya sempit 😢,Ugxh5q4elXbaM-PRR_N4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugxh5q4elXbaM-PRR_N4AaABAg,2023-10-10 2:05:32,0,Pola pikir pembawa acaranya sempit 😢,http://www.youtube.com/@user-bl3ct1yq2i,negatif
442,@dedifirmansyah8660,Melegalkan JUDI = Ridho menanggung azab Allah azza wa jalla,UgyQOoKa2yWoV94w70l4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyQOoKa2yWoV94w70l4AaABAg,2023-10-10 1:32:50,0,Melegalkan JUDI = Ridho menanggung azab Allah azza wa jalla,http://www.youtube.com/@dedifirmansyah8660,positif
443,@jonkpambudi2262,Scanning tiap hari dan blokir aja rekening judinya .. Pemain judi yg ketangkep blokir rekeningnya setahun lah..,Ugyjrrr2VTS47L4aIuF4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugyjrrr2VTS47L4aIuF4AaABAg,2023-10-10 0:43:35,0,Scanning tiap hari dan blokir aja rekening judinya .. Pemain judi yg ketangkep blokir rekeningnya setahun lah..,http://www.youtube.com/@jonkpambudi2262,positif
444,@hasanahnidaul9460,Merusak masyarakat,Ugzy1u0bk64bj5zkEsF4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugzy1u0bk64bj5zkEsF4AaABAg,2023-10-10 0:29:54,0,Merusak masyarakat,http://www.youtube.com/@hasanahnidaul9460,positif
445,@pakguruolahraga,Hadir kak semangat trus kak,Ugxjln1T-Z69Jcgr8BB4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugxjln1T-Z69Jcgr8BB4AaABAg,2023-10-10 0:20:59,0,Hadir kak semangat trus kak,http://www.youtube.com/@pakguruolahraga,netral
446,@RizalHanifchanel,"Salah satu ekonomi sekarangan ini ancur katna judi online..perputaran uang sebagian ke sedot judi online Mulai remaja sampai tua main judi online, Perputaran uang dalam salah satu nya jual beli perdagangan halal anjlok..karna uang nya di peruntukan buat judi Aplikasi nya memang harus tutup selesai kan,pemerintah kenapa diam saja Padahal judi itu hancurkan ekonomi rakyat. Apa di pemerintah ada yg bermain pencucian uang ke judi online",UgwgpG5w6x7SHKMbuIR4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgwgpG5w6x7SHKMbuIR4AaABAg,2023-10-10 0:06:21,0,"Salah satu ekonomi sekarangan ini ancur katna judi online..perputaran uang sebagian ke sedot judi online Mulai remaja sampai tua main judi online, Perputaran uang dalam salah satu nya jual beli perdagangan halal anjlok..karna uang nya di peruntukan buat judi Aplikasi nya memang harus tutup selesai kan,pemerintah kenapa diam saja Padahal judi itu hancurkan ekonomi rakyat. Apa di pemerintah ada yg bermain pencucian uang ke judi online",http://www.youtube.com/@RizalHanifchanel,positif
447,@rendihamidz,"suruh luhut aja yg brantas, kan dikit dikit luhut",Ugw-gMyRGEjzc4rqtJB4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugw-gMyRGEjzc4rqtJB4AaABAg,2023-10-09 23:46:57,0,"suruh luhut aja yg brantas, kan dikit dikit luhut",http://www.youtube.com/@rendihamidz,netral
448,@alfiantama7580,Dukung Aiman penuh,UgzTumO4hc7NotKQMDB4AaABAg,,1,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzTumO4hc7NotKQMDB4AaABAg,2023-10-09 22:39:42,0,Dukung Aiman penuh,http://www.youtube.com/@alfiantama7580,netral
449,@kejorabali,Kominfo harusnya bisa menelusuri atau memblok situsnya ya??,UgzRqHnRUu_gLl1Z1pF4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzRqHnRUu_gLl1Z1pF4AaABAg,2023-10-09 22:00:43,0,Kominfo harusnya bisa menelusuri atau memblok situsnya ya??,http://www.youtube.com/@kejorabali,positif
450,@alhaya1835,"kira2 sama gak dengan mata uang - mata uang kripto itu, yg harganya misal 1 = 1 rupiah, besok bisa naik bisa turun. mirip saham sih, tapi rasa2 judi juga gak sih? byk yg berasalasan invest, tetapi lebih banyak yg tekor",Ugxfa0K7-FndL90DG7p4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugxfa0K7-FndL90DG7p4AaABAg,2023-10-09 21:11:58,0,"kira2 sama gak dengan mata uang - mata uang kripto itu, yg harganya misal 1 = 1 rupiah, besok bisa naik bisa turun. mirip saham sih, tapi rasa2 judi juga gak sih? byk yg berasalasan invest, tetapi lebih banyak yg tekor",http://www.youtube.com/@alhaya1835,positif
451,@rendisfidianton9330,"Hidup udah susah, pendapatan gk seberapa, utang numpuk, akhirnya semua berantakan gara slot, mendingan MATI aja daripada nyiksa anak istri dengan tingkah polahmu.",UgxsothcMFRI755lA-N4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxsothcMFRI755lA-N4AaABAg,2023-10-09 21:05:45,0,"Hidup udah susah, pendapatan gk seberapa, utang numpuk, akhirnya semua berantakan gara slot, mendingan MATI aja daripada nyiksa anak istri dengan tingkah polahmu.",http://www.youtube.com/@rendisfidianton9330,positif
452,@kurniawanpragawijaya6379,"Wah,,,woh,,,wah,,woh,,,,yg nanya ,,,,aneh,,,,,pura pura ga tau aja",UgyW3IBx5xFNe4cp1Sp4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyW3IBx5xFNe4cp1Sp4AaABAg,2023-10-09 21:01:45,0,"Wah,,,woh,,,wah,,woh,,,,yg nanya ,,,,aneh,,,,,pura pura ga tau aja",http://www.youtube.com/@kurniawanpragawijaya6379,netral
453,@didikrahmadik7177,"Judi lokal di papua, marak.. bebas.. terutama papua s3latan..",UgzHnURlA-7FDL8qUrR4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzHnURlA-7FDL8qUrR4AaABAg,2023-10-09 21:00:21,0,"Judi lokal di papua, marak.. bebas.. terutama papua s3latan..",http://www.youtube.com/@didikrahmadik7177,netral
454,@fridelikakurnia6477,Menurutku lebih enak jangan sering2 aktif di Facebook atau sosmed lain karena sedang banyak oknum judi online dan kominfo juga lagi bermasalah. Saranku cuma satu. Pindah negara lain dengan tujuan bekerja.,UgzYO05svSHDfwd0a2N4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzYO05svSHDfwd0a2N4AaABAg,2023-10-09 20:45:27,0,Menurutku lebih enak jangan sering2 aktif di Facebook atau sosmed lain karena sedang banyak oknum judi online dan kominfo juga lagi bermasalah. Saranku cuma satu. Pindah negara lain dengan tujuan bekerja.,http://www.youtube.com/@fridelikakurnia6477,positif
455,@Ryd31media,"Mau ditutup judi online juga gak bakal beres masalahnya, intinya kesadaran masyarakat untuk tidak main judi online lah ....",Ugyd1Qgmy3EWvwmCyTh4AaABAg,,3,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugyd1Qgmy3EWvwmCyTh4AaABAg,2023-10-09 20:42:06,0,"Mau ditutup judi online juga gak bakal beres masalahnya, intinya kesadaran masyarakat untuk tidak main judi online lah ....",http://www.youtube.com/@Ryd31media,negatif
456,@Ryd31media,"Intinya kesadaran masyarakat aja jangan main judi online, daripada ribet muter-muter mikirin berantas oknumnya",UgxYhgojch_R2REcbIl4AaABAg,,1,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxYhgojch_R2REcbIl4AaABAg,2023-10-09 20:39:33,0,"Intinya kesadaran masyarakat aja jangan main judi online, daripada ribet muter-muter mikirin berantas oknumnya",http://www.youtube.com/@Ryd31media,negatif
457,@nanikratnawati1123,"Betul banyak iklan pinjol juga, di selipi di iklan2",UgyQenX0Qmhu_pWeS654AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyQenX0Qmhu_pWeS654AaABAg,2023-10-09 17:16:33,0,"Betul banyak iklan pinjol juga, di selipi di iklan2",http://www.youtube.com/@nanikratnawati1123,netral
458,@aconghunter372,"orang kaya kalo gabut paling jd supir grab, sebagian orang miskin udah gk krja, nyabu, main judi slot, kaya kaga tabung gas org di malingin wkwkw",UgzvHgUPfnSht4ntY7V4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzvHgUPfnSht4ntY7V4AaABAg,2023-10-09 15:39:00,0,"orang kaya kalo gabut paling jd supir grab, sebagian orang miskin udah gk krja, nyabu, main judi slot, kaya kaga tabung gas org di malingin wkwkw",http://www.youtube.com/@aconghunter372,netral
459,@novelhetami9726,Tutup!!,UgyV2_I2HW4xJUwf74d4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyV2_I2HW4xJUwf74d4AaABAg,2023-10-09 15:26:54,1,Tutup!!,http://www.youtube.com/@novelhetami9726,positif
460,@novelhetami9726,Simple..dr kesimpulan itu ssmua yaitu dagang dgn jujur..,UgyV2_I2HW4xJUwf74d4AaABAg.9vee70A7yTX9veenAnTTks,@novelhetami9726,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyV2_I2HW4xJUwf74d4AaABAg.9vee70A7yTX9veenAnTTks,2023-10-09 15:32:48,0,Simple..dr kesimpulan itu ssmua yaitu dagang dgn jujur..,http://www.youtube.com/@novelhetami9726,netral
461,@simonmatualaga1319,"Bang yg harus ditutup JUDOL DAN PINJOL ini saling berkaitan cukup kuat, 2 produk ini emg menjadi sasaran oknum2 korup memperkaya aset mereka dan mengamankan, coba deh @kpk_ri ngecek aliran dana yg ada d AFPI dan seluruh perusahaan Pinjol pasti ada dana korupsi",UgzQblusefbglizTLJF4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzQblusefbglizTLJF4AaABAg,2023-10-09 13:49:50,0,"Bang yg harus ditutup JUDOL DAN PINJOL ini saling berkaitan cukup kuat, 2 produk ini emg menjadi sasaran oknum2 korup memperkaya aset mereka dan mengamankan, coba deh @kpk_ri ngecek aliran dana yg ada d AFPI dan seluruh perusahaan Pinjol pasti ada dana korupsi",http://www.youtube.com/@simonmatualaga1319,netral
462,@besty_you_tube,Marah saya 😡,UgxO8EeJ5IR_w2UeyJd4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxO8EeJ5IR_w2UeyJd4AaABAg,2023-10-09 13:31:32,0,Marah saya 😡,http://www.youtube.com/@besty_you_tube,netral
463,@besty_you_tube,Aku habis banyak sama saja aiman gak jelas,UgyPPpEKaH60TXneHMV4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyPPpEKaH60TXneHMV4AaABAg,2023-10-09 13:30:57,0,Aku habis banyak sama saja aiman gak jelas,http://www.youtube.com/@besty_you_tube,negatif
464,@axlereland3767,Ini hostnya gmn sih,UgxfNqCH0zUmnUsRoNJ4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxfNqCH0zUmnUsRoNJ4AaABAg,2023-10-09 13:19:27,0,Ini hostnya gmn sih,http://www.youtube.com/@axlereland3767,netral
465,@mdscinemax6185,"saya pemain, jujur saya pernah ada dititik saya dapet/menang uang ber jutaan dalam waktu bbrapa jam dengan modal seratus ribu ,dan ketika saya dapet/ menang tapi saya ga ngerasa yang namanya seneng, terus dilain waktu saya melihat ada bbrapa orang dikasi uang dengan cuma cuma seratus duaratus / ada orang dagang jualan sesuatu dan dapet omset cuma seratus duartaus tapi saya yg ngerasain senengnya , DI SISI ITU SAYA SADAR SAYA HARUS BERENTI",UgzUOa3sRN269c_g0pB4AaABAg,,1,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzUOa3sRN269c_g0pB4AaABAg,2023-10-09 12:52:16,1,"saya pemain, jujur saya pernah ada dititik saya dapet/menang uang ber jutaan dalam waktu bbrapa jam dengan modal seratus ribu ,dan ketika saya dapet/ menang tapi saya ga ngerasa yang namanya seneng, terus dilain waktu saya melihat ada bbrapa orang dikasi uang dengan cuma cuma seratus duaratus / ada orang dagang jualan sesuatu dan dapet omset cuma seratus duartaus tapi saya yg ngerasain senengnya , DI SISI ITU SAYA SADAR SAYA HARUS BERENTI",http://www.youtube.com/@mdscinemax6185,negatif
466,@mdscinemax6185,"mnurut saya dulu setiap saya main yg saya amati, bermain slot/judi online sebenarnya ada selah nya / tips triknya / ada suatu bbrapa faktor pendorong menang, ada temen saya main / setiap main gapernah dikasi menang ya karna ga tau selahnya tips triknya . Iya saya tau kita bisa menang kalo emg lagi dikasi tapi juga ada selah nya yg ndorong kita menang tapi sbenernya ada selahnya. selama saya dapet uang dari hasil menang judol uangnya gatau kemana abisnya dan ga ngrasa menikmati / ga wujud barang/ ga keliatan hasil nya kek tau tau abis aja gatau kmna buat apa alhamdulillah sekarang saya uda berenti bermain slot EFEK BERMAIN SLOT/JUDOL BENER BENER PARAH ENTAH DALAM HAL APAPUN BENER BENER BIKIN KACAU, TOLONG YG BELUM PERNAH JANGAN SAMPE SESEKALI PENASARAN SAMA YG NAMANYA SLOT JUDI ONLINE!",UgzUOa3sRN269c_g0pB4AaABAg.9veNQNhAdQa9vePBB4mQHK,@mdscinemax6185,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzUOa3sRN269c_g0pB4AaABAg.9veNQNhAdQa9vePBB4mQHK,2023-10-09 13:07:40,0,"mnurut saya dulu setiap saya main yg saya amati, bermain slot/judi online sebenarnya ada selah nya / tips triknya / ada suatu bbrapa faktor pendorong menang, ada temen saya main / setiap main gapernah dikasi menang ya karna ga tau selahnya tips triknya . Iya saya tau kita bisa menang kalo emg lagi dikasi tapi juga ada selah nya yg ndorong kita menang tapi sbenernya ada selahnya. selama saya dapet uang dari hasil menang judol uangnya gatau kemana abisnya dan ga ngrasa menikmati / ga wujud barang/ ga keliatan hasil nya kek tau tau abis aja gatau kmna buat apa alhamdulillah sekarang saya uda berenti bermain slot EFEK BERMAIN SLOT/JUDOL BENER BENER PARAH ENTAH DALAM HAL APAPUN BENER BENER BIKIN KACAU, TOLONG YG BELUM PERNAH JANGAN SAMPE SESEKALI PENASARAN SAMA YG NAMANYA SLOT JUDI ONLINE!",http://www.youtube.com/@mdscinemax6185,negatif
467,@ibbazzahmad5158,"Bang aiman bakal susah jadi dewan nih, soalnya terlalu banyak tahu. Pasti banyak yang jegal dengan cara apapun 😢",Ugw_L1QiyS9JbvfIRm14AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugw_L1QiyS9JbvfIRm14AaABAg,2023-10-09 12:49:06,0,"Bang aiman bakal susah jadi dewan nih, soalnya terlalu banyak tahu. Pasti banyak yang jegal dengan cara apapun 😢",http://www.youtube.com/@ibbazzahmad5158,netral
468,@adityawardhana5103,Tiktod usir dari nkri,UgxIfzhPVEWKY8DviCV4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxIfzhPVEWKY8DviCV4AaABAg,2023-10-09 12:39:48,0,Tiktod usir dari nkri,http://www.youtube.com/@adityawardhana5103,netral
469,@prasetyobagas52,Gak mungkin lah masak di pemerintahan Jokowi sebobrok ini dalam masalah perjudian onine,UgyCsu8LjQ6HFdviK1h4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyCsu8LjQ6HFdviK1h4AaABAg,2023-10-09 12:18:40,0,Gak mungkin lah masak di pemerintahan Jokowi sebobrok ini dalam masalah perjudian onine,http://www.youtube.com/@prasetyobagas52,netral
470,@wahidnh9918,"Ya Allah sadarkan kami yg masih bermain ke jalan yg benar, tunjukkan kami jalan yg di ridhoi pekerjaan maupun usaha halal dan berkah 🤲",UgyfRBt4-ZVWs-gapKt4AaABAg,,9,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyfRBt4-ZVWs-gapKt4AaABAg,2023-10-09 12:18:14,0,"Ya Allah sadarkan kami yg masih bermain ke jalan yg benar, tunjukkan kami jalan yg di ridhoi pekerjaan maupun usaha halal dan berkah 🤲",http://www.youtube.com/@wahidnh9918,negatif
471,@Midi1202,"Kak sebagai host sblm mulai wawancara better cari dlu pengetahuan soal masalah yg mau dibicarakan..lebih bagus lg kl denger bkn dr selentingan..tp scientific, ada data.. ada berita dr narsum terpercaya.. at bahkan coba cari org yg pemain, intinya do research first.. jd lebih enak tektoknya",Ugy4E_Run25CqWJTSt54AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugy4E_Run25CqWJTSt54AaABAg,2023-10-09 11:58:18,0,"Kak sebagai host sblm mulai wawancara better cari dlu pengetahuan soal masalah yg mau dibicarakan..lebih bagus lg kl denger bkn dr selentingan..tp scientific, ada data.. ada berita dr narsum terpercaya.. at bahkan coba cari org yg pemain, intinya do research first.. jd lebih enak tektoknya",http://www.youtube.com/@Midi1202,netral
472,@Midi1202,"Note : My opinion Aiman dia imbang IQ dan EQ.. untuk hostnya sorry to say, life not as easy A and Z.. gak bs kita ngmg sm penjudi, sesimpel : judi tu haram km hrs berenti.. sama dengan hidayah gbs org dpt hidayah disuruh2 org.. smua tu ttp di masing2.. org yg gmau usaha cr hidayah y gkkan dpt.. aiman cerdas dan wise.. even dr hal buruk yaitu narsum yg mau open ke dia.. dia g judge loh.. malah dia jadikan itu hal negatif jd positif dengan membuka hal2 yg org umum gtau dibalik judi online.. itu yg malah bs buka mata org2 biar g ketipu terus.. n stop asking names bro, km ckp bantu dgn bkin konten ini.. jgn pgn terjun secara gegabah ke masalah ky gni.. aiman jg gkkan ngasitau nama2, krn itu menyangkut kredibilitas dia sbg wartawan.. skali lg ini cm opini sbg penonton biasa.. bkn ingin memihak siapapun🙏 jelas itu tugas pemerintah yg hrs TEGAS menghentikan judi online krn rakyat pasti mengikuti pemimpin.. ya kali rakyat mau demo judi online distop😁",UgzCoQnApxsW5yWuUxR4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzCoQnApxsW5yWuUxR4AaABAg,2023-10-09 11:51:24,0,"Note : My opinion Aiman dia imbang IQ dan EQ.. untuk hostnya sorry to say, life not as easy A and Z.. gak bs kita ngmg sm penjudi, sesimpel : judi tu haram km hrs berenti.. sama dengan hidayah gbs org dpt hidayah disuruh2 org.. smua tu ttp di masing2.. org yg gmau usaha cr hidayah y gkkan dpt.. aiman cerdas dan wise.. even dr hal buruk yaitu narsum yg mau open ke dia.. dia g judge loh.. malah dia jadikan itu hal negatif jd positif dengan membuka hal2 yg org umum gtau dibalik judi online.. itu yg malah bs buka mata org2 biar g ketipu terus.. n stop asking names bro, km ckp bantu dgn bkin konten ini.. jgn pgn terjun secara gegabah ke masalah ky gni.. aiman jg gkkan ngasitau nama2, krn itu menyangkut kredibilitas dia sbg wartawan.. skali lg ini cm opini sbg penonton biasa.. bkn ingin memihak siapapun🙏 jelas itu tugas pemerintah yg hrs TEGAS menghentikan judi online krn rakyat pasti mengikuti pemimpin.. ya kali rakyat mau demo judi online distop😁",http://www.youtube.com/@Midi1202,netral
473,@finindaatuny3991,"Semenjak Mas Aimain msk Islam dia semakin lepeng dlm sejala hal, jujur nya, rasa syukur nya, dan idealis nya dia sematkan antr halal haram... Seorg mualaf yg benar² mewakili hati yg bersih... Sukses Mas aiman",UgzGAW9kKrXvDKcZmXV4AaABAg,,29,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzGAW9kKrXvDKcZmXV4AaABAg,2023-10-09 11:44:14,3,"Semenjak Mas Aimain msk Islam dia semakin lepeng dlm sejala hal, jujur nya, rasa syukur nya, dan idealis nya dia sematkan antr halal haram... Seorg mualaf yg benar² mewakili hati yg bersih... Sukses Mas aiman",http://www.youtube.com/@finindaatuny3991,netral
474,@RAFANDAid29,Emang sebelumnya bukan islam !!!,UgzGAW9kKrXvDKcZmXV4AaABAg.9veFd8T7yhT9w131dyyq26,@finindaatuny3991,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzGAW9kKrXvDKcZmXV4AaABAg.9veFd8T7yhT9w131dyyq26,2023-10-18 17:35:54,0,Emang sebelumnya bukan islam !!!,http://www.youtube.com/@RAFANDAid29,netral
