id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,sentiment
1608,@ndraputra9988,"Assalamualaikum warahmatullahi wabarokatu, Izin mau komentar, Yg terlintas di benak saya hanya, Disaat pemuda ini menelaskan tentang kebaikan sangat berkenan di hati saya yg masi umur 28 th, Masi sangat bisa menerima, Beda disaat saya dengar ustad berceramah, itu rasanya masih sangat biasa2 saja, saat pemuda yg di video menjelaskan tentang kebaikan, itu semua sangat menyentuh hati, Mungkin abg yg di video bisa memberikan muda mudi arahan untuk beralih ke jalAn yg lebih baik, Ibarat kata pemuda yg gk suka di kerasin untuk bertaubat, sekian terima kasi🙏",UgyduUqcha5HUjMnM_N4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyduUqcha5HUjMnM_N4AaABAg,2023-04-28 11:06:33,0,"Assalamualaikum warahmatullahi wabarokatu, Izin mau komentar, Yg terlintas di benak saya hanya, Disaat pemuda ini menelaskan tentang kebaikan sangat berkenan di hati saya yg masi umur 28 th, Masi sangat bisa menerima, Beda disaat saya dengar ustad berceramah, itu rasanya masih sangat biasa2 saja, saat pemuda yg di video menjelaskan tentang kebaikan, itu semua sangat menyentuh hati, Mungkin abg yg di video bisa memberikan muda mudi arahan untuk beralih ke jalAn yg lebih baik, Ibarat kata pemuda yg gk suka di kerasin untuk bertaubat, sekian terima kasi🙏",http://www.youtube.com/@ndraputra9988,netral
1609,@nurkholis6213,Tutur bahasa dan prilakunya bagus dan berwibawa sekali bahasa nya ❤️ episode Paling aku suka ❤️🌹❤️,Ugwdwp8Frn2z8P9a_el4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugwdwp8Frn2z8P9a_el4AaABAg,2023-04-28 11:06:25,0,Tutur bahasa dan prilakunya bagus dan berwibawa sekali bahasa nya ❤️ episode Paling aku suka ❤️🌹❤️,http://www.youtube.com/@nurkholis6213,netral
1610,@rikianjar8990,"Gw thn kemaren mau lamar anak orang uang nya kurang,,gw deposit aja main slot ,,langsung buy spin klu ga menang berarti jodoh orang,kalu menang berarti jodoh gw ,dan di situ gw rungkad,,dan pada saat itu gw langsung tobat ke pondok pesantren ngademin hati,,",UgyDmrjg99PDa6k5o0J4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyDmrjg99PDa6k5o0J4AaABAg,2023-04-28 8:16:14,0,"Gw thn kemaren mau lamar anak orang uang nya kurang,,gw deposit aja main slot ,,langsung buy spin klu ga menang berarti jodoh orang,kalu menang berarti jodoh gw ,dan di situ gw rungkad,,dan pada saat itu gw langsung tobat ke pondok pesantren ngademin hati,,",http://www.youtube.com/@rikianjar8990,positif
1611,@mennaqeabianahady3751,ya Allah. netes air mata denger ceritanya…insya Allah meninginspirasi semua,Ugzy5BeyXUY8vNnus3R4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugzy5BeyXUY8vNnus3R4AaABAg,2023-04-28 6:55:35,0,ya Allah. netes air mata denger ceritanya…insya Allah meninginspirasi semua,http://www.youtube.com/@mennaqeabianahady3751,netral
1612,@MasDiChannel,"Video yang bermanfaat, semoga banyak yang di bukakan hatinya karena saya juga pemain, Allah hu akbar langsung turun hujan. ❤salam dari tulungagung jawatimur😊",Ugzit_-T_m-OCdSZWKx4AaABAg,,2,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugzit_-T_m-OCdSZWKx4AaABAg,2023-04-28 4:56:02,0,"Video yang bermanfaat, semoga banyak yang di bukakan hatinya karena saya juga pemain, Allah hu akbar langsung turun hujan. ❤salam dari tulungagung jawatimur😊",http://www.youtube.com/@MasDiChannel,netral
1613,@user-tm2zi6iy7l,Tnyata ada lho..Jhon Juanda itu gmn??,UgyKE6oLir93N2HuVcB4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyKE6oLir93N2HuVcB4AaABAg,2023-04-28 4:27:17,0,Tnyata ada lho..Jhon Juanda itu gmn??,http://www.youtube.com/@user-tm2zi6iy7l,netral
1614,@kang_rido4471,"Tau sistem judi kayak gitu gw sekarang memutuskan BERHENTI main judi .. mana udh habis bnyak, kga balik modal, anjing emg dunia perjudian",UgzB02tFqvDWhhhKYw94AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzB02tFqvDWhhhKYw94AaABAg,2023-04-28 2:29:41,0,"Tau sistem judi kayak gitu gw sekarang memutuskan BERHENTI main judi .. mana udh habis bnyak, kga balik modal, anjing emg dunia perjudian",http://www.youtube.com/@kang_rido4471,positif
1615,@blackjack4817,"Semoga semakin banyak orang seperti ka denis, amiiinn",UgxJttD3pqYkp_tBDPh4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgxJttD3pqYkp_tBDPh4AaABAg,2023-04-28 1:36:13,0,"Semoga semakin banyak orang seperti ka denis, amiiinn",http://www.youtube.com/@blackjack4817,netral
1616,@tutitresnawati7883,MasyaAllah kisah yang sangat luar biasa,UgwV9oh_RvKJO1jL26V4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwV9oh_RvKJO1jL26V4AaABAg,2023-04-28 0:21:54,0,MasyaAllah kisah yang sangat luar biasa,http://www.youtube.com/@tutitresnawati7883,netral
1617,@aprillia2884,"cuma podcast ini yg gk pernah gw skip kecuali iklan nya, thanks bang densu panjang umur sehat selalu 😇",UgxSL3eepB5V69uKYu94AaABAg,,3,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgxSL3eepB5V69uKYu94AaABAg,2023-04-27 23:50:22,0,"cuma podcast ini yg gk pernah gw skip kecuali iklan nya, thanks bang densu panjang umur sehat selalu 😇",http://www.youtube.com/@aprillia2884,netral
1618,@bangkitadikurniawan3927,23:08 bisa digulung 😁,Ugx2wHRTCoivt8nHFPd4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugx2wHRTCoivt8nHFPd4AaABAg,2023-04-27 23:40:34,0,23:08 bisa digulung 😁,http://www.youtube.com/@bangkitadikurniawan3927,netral
1619,@sya_qi1,Cr bicara denis persis spt AA gym,UgzI43JWI4cOFxrRBkp4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzI43JWI4cOFxrRBkp4AaABAg,2023-04-27 23:34:42,0,Cr bicara denis persis spt AA gym,http://www.youtube.com/@sya_qi1,netral
1620,@trisuryono9718,"Udah kenyang makan uang haram baru insaf ngakak dengar cerita ko denis, allah sudah mencatat semua nya, Kalau beleh tau yg di dapat dari uang haram masih di pakai gak ya, dari 0 smpe jd apa sekarang hasil uang haram🤣🤣 Gak ada hidayah nya menurut saya ngakak ada saya denger nya cerita hidup ko denis",UgwWECX6nBKJw1QJUyp4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwWECX6nBKJw1QJUyp4AaABAg,2023-04-27 14:53:07,2,"Udah kenyang makan uang haram baru insaf ngakak dengar cerita ko denis, allah sudah mencatat semua nya, Kalau beleh tau yg di dapat dari uang haram masih di pakai gak ya, dari 0 smpe jd apa sekarang hasil uang haram🤣🤣 Gak ada hidayah nya menurut saya ngakak ada saya denger nya cerita hidup ko denis",http://www.youtube.com/@trisuryono9718,positif
1621,@rumyndy1719,"Pernah dengar ada yg namanya 'taubat' dan Hidayah? Kalo pikirannya kayak kamu gimana dengan sahabat2 Rasulullah sebelum masuk islam yg mereka melakukan kesyrikan dan dosa2 besar, Allah mencatat dosa masa lalu, tapi Allah juga Maha Pengampun, makanya ada syariat Taubat Dan Allah menerima taubat seorang hamba sebelum nyawa sampai kekerongkongan",UgwWECX6nBKJw1QJUyp4AaABAg.9p0j5BGyWx49pUGcHdMJV8,@trisuryono9718,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwWECX6nBKJw1QJUyp4AaABAg.9p0j5BGyWx49pUGcHdMJV8,2023-05-09 2:12:50,0,"Pernah dengar ada yg namanya 'taubat' dan Hidayah? Kalo pikirannya kayak kamu gimana dengan sahabat2 Rasulullah sebelum masuk islam yg mereka melakukan kesyrikan dan dosa2 besar, Allah mencatat dosa masa lalu, tapi Allah juga Maha Pengampun, makanya ada syariat Taubat Dan Allah menerima taubat seorang hamba sebelum nyawa sampai kekerongkongan",http://www.youtube.com/@rumyndy1719,positif
1622,@trisuryono9718,"@@rumyndy1719 kebanyakan sih begitu, sudah tau haram masih di lakukan padahal islam, sudah kenyang baru ingat sama allah",UgwWECX6nBKJw1QJUyp4AaABAg.9p0j5BGyWx49pv66rLeM4q,@trisuryono9718,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwWECX6nBKJw1QJUyp4AaABAg.9p0j5BGyWx49pv66rLeM4q,2023-05-19 21:39:46,0,"@@rumyndy1719 kebanyakan sih begitu, sudah tau haram masih di lakukan padahal islam, sudah kenyang baru ingat sama allah",http://www.youtube.com/@trisuryono9718,positif
1623,@naturalanimalchannel,❤,Ugwyxn1dXx--S_yLUBl4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugwyxn1dXx--S_yLUBl4AaABAg,2023-04-27 12:15:54,0,❤,http://www.youtube.com/@naturalanimalchannel,netral
1624,@Azmkembali,Moga aja jadi chanel sharing sharing,UgzanhP-PhfFCIRxiDR4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzanhP-PhfFCIRxiDR4AaABAg,2023-04-27 12:07:11,0,Moga aja jadi chanel sharing sharing,http://www.youtube.com/@Azmkembali,netral
1625,@gandhicianjur6880,Pengen anak saya mondok di Daarut tauhid biar dapat bimbingan tapi apadaya saya GK punya untuk biaya nya,UgzwXH-htw_eLTzIxi94AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzwXH-htw_eLTzIxi94AaABAg,2023-04-27 12:05:20,0,Pengen anak saya mondok di Daarut tauhid biar dapat bimbingan tapi apadaya saya GK punya untuk biaya nya,http://www.youtube.com/@gandhicianjur6880,netral
1626,@s.f.setiawan8544,"Tong,bukan agamanya yg jelek, tp oknumnya Ente tobat itu bagus, tp pasti krn ente sdh banyak kalahnya, ciba ente menang terus Pendeta, haji dll itu jabatan duniawi, byk jg yg tukang tipu. Agama itu pintu, qt sbg manusia tinggal pilih mau masuk dr pintu yg mana",Ugwssq9ozP30maThmj14AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugwssq9ozP30maThmj14AaABAg,2023-04-27 11:21:15,0,"Tong,bukan agamanya yg jelek, tp oknumnya Ente tobat itu bagus, tp pasti krn ente sdh banyak kalahnya, ciba ente menang terus Pendeta, haji dll itu jabatan duniawi, byk jg yg tukang tipu. Agama itu pintu, qt sbg manusia tinggal pilih mau masuk dr pintu yg mana",http://www.youtube.com/@s.f.setiawan8544,netral
1627,@alvaroarzan3802,Pinter bgt ni org,UgzRN5ojp55slrDXQBF4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzRN5ojp55slrDXQBF4AaABAg,2023-04-27 11:00:22,0,Pinter bgt ni org,http://www.youtube.com/@alvaroarzan3802,netral
1628,@nonociptono2232,"Masuk islam Lim sholat artinya dengan sholat dia mendekatkan diri berserah kepada tuhan,dan sholat juga adalah bukti mengakui bahwa Allah swt adalah tuhanya.. Selesai sholat di panjatkanlah do'a kepada allah sebagai hambanya untuk memohon perlindungan, kesehatan,kelancaran dalam banyak hal dsb kepa allah swt.. Ada perbedaan dengan cara beribadah dengan kristen.. Kalau Kristen seminggu sekali ke gereja untuk 1.mendengarkan khotbah pendeta 2.menyanyikan lagu pujian² 3.berdo'a 3.pulang Begitulah yg di lakukan dan tidak ada atau tidak pernah melakukan ibadah untuk menyembah yesus sebagai tuhan seperti di islam dengan sholatnya... Jadiiiiiiii.. dari jaman baheola sampai jaman bahenol sekarang ini yesus tidak pernah di sembah oleh siapapun.. Atau mungkin untuk mengakui bahwa yesus sebagai tuhan adalah dengan mengatakan bahwa yesus itu tuhan-ku atau juga misalnya yesus itu Tuhan kami.... Selesai Mudah,simpel dan sederhana tapi jaminanya dosa si ampuni dan masuk surga.. Dapat surga tapi surga KW - 20",UgyTVN3wbVdvceToo5F4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyTVN3wbVdvceToo5F4AaABAg,2023-04-27 10:59:53,0,"Masuk islam Lim sholat artinya dengan sholat dia mendekatkan diri berserah kepada tuhan,dan sholat juga adalah bukti mengakui bahwa Allah swt adalah tuhanya.. Selesai sholat di panjatkanlah do'a kepada allah sebagai hambanya untuk memohon perlindungan, kesehatan,kelancaran dalam banyak hal dsb kepa allah swt.. Ada perbedaan dengan cara beribadah dengan kristen.. Kalau Kristen seminggu sekali ke gereja untuk 1.mendengarkan khotbah pendeta 2.menyanyikan lagu pujian² 3.berdo'a 3.pulang Begitulah yg di lakukan dan tidak ada atau tidak pernah melakukan ibadah untuk menyembah yesus sebagai tuhan seperti di islam dengan sholatnya... Jadiiiiiiii.. dari jaman baheola sampai jaman bahenol sekarang ini yesus tidak pernah di sembah oleh siapapun.. Atau mungkin untuk mengakui bahwa yesus sebagai tuhan adalah dengan mengatakan bahwa yesus itu tuhan-ku atau juga misalnya yesus itu Tuhan kami.... Selesai Mudah,simpel dan sederhana tapi jaminanya dosa si ampuni dan masuk surga.. Dapat surga tapi surga KW - 20",http://www.youtube.com/@nonociptono2232,netral
1629,@rid_one313,Depo ah,UgwlYJ4QApxOehLKgqd4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwlYJ4QApxOehLKgqd4AaABAg,2023-04-27 9:28:23,0,Depo ah,http://www.youtube.com/@rid_one313,negatif
1630,@user-os7hr9ub1w,❤,Ugw6J6h2UPJxbfGxkeR4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugw6J6h2UPJxbfGxkeR4AaABAg,2023-04-27 9:21:05,0,❤,http://www.youtube.com/@user-os7hr9ub1w,netral
1631,@HeryOfficiall,"Asalamualaikum sehat selalu mas deny Sumargo, smoga slalu di berikan kesehatan dan keberkahan slalu.. Aamiin..",UgxXoLB8B494c0arLFp4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgxXoLB8B494c0arLFp4AaABAg,2023-04-27 8:12:16,0,"Asalamualaikum sehat selalu mas deny Sumargo, smoga slalu di berikan kesehatan dan keberkahan slalu.. Aamiin..",http://www.youtube.com/@HeryOfficiall,netral
1632,@midunashter7646,Kalau judi bola..banyak yang menang..gimana itu..,UgxMksDztyX8B-D8Ipt4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgxMksDztyX8B-D8Ipt4AaABAg,2023-04-27 8:02:53,0,Kalau judi bola..banyak yang menang..gimana itu..,http://www.youtube.com/@midunashter7646,negatif
1633,@NurVetiMelafitriana-ls4te,Pinter nih orang 🤣,Ugx3-tRuMQ6_C-3n_Mt4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugx3-tRuMQ6_C-3n_Mt4AaABAg,2023-04-27 7:23:15,0,Pinter nih orang 🤣,http://www.youtube.com/@NurVetiMelafitriana-ls4te,netral
1634,@Ayangatins,Aku jd paham,UgzhDJHC0Ync4_TSpuN4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzhDJHC0Ync4_TSpuN4AaABAg,2023-04-27 6:51:36,0,Aku jd paham,http://www.youtube.com/@Ayangatins,netral
1635,@zalalabidin2691,Keren keren,UgwKaWI4ac75bJGCarh4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwKaWI4ac75bJGCarh4AaABAg,2023-04-27 4:18:30,0,Keren keren,http://www.youtube.com/@zalalabidin2691,netral
1636,@hendrisubekti-lv3qy,Ya hidayah allah tuh caranya beda beda ada yang di bikin sakit ada yang mati suri ada yang macam macam lah lalu pikirannya di arahkan ke masjid ya kan Klo aku waktu itu birahi seampai setahun ga ilang akhirnya setres mau nikah ga punya uang buat nikah akhirnya ke pak kyai minta air d stop birahi .akhirnya ilang trus tiap jam 3 malam tahajjut dan ibadah subuh jamaah .mulai ikut kajian akhirnya terbiasa dan sekarang mulai suka hafalan quran,UgyXWVhu4tThDb8Iwad4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyXWVhu4tThDb8Iwad4AaABAg,2023-04-27 4:16:59,0,Ya hidayah allah tuh caranya beda beda ada yang di bikin sakit ada yang mati suri ada yang macam macam lah lalu pikirannya di arahkan ke masjid ya kan Klo aku waktu itu birahi seampai setahun ga ilang akhirnya setres mau nikah ga punya uang buat nikah akhirnya ke pak kyai minta air d stop birahi .akhirnya ilang trus tiap jam 3 malam tahajjut dan ibadah subuh jamaah .mulai ikut kajian akhirnya terbiasa dan sekarang mulai suka hafalan quran,http://www.youtube.com/@hendrisubekti-lv3qy,netral
1637,@diah-zf1hk,Jazakumullah kherun jazza..,UgwqW8bYt-i3lqZEl8h4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwqW8bYt-i3lqZEl8h4AaABAg,2023-04-27 3:24:12,0,Jazakumullah kherun jazza..,http://www.youtube.com/@diah-zf1hk,netral
1638,@askaclothing3208,nasehat terbaik adalah kematian,UgxWr2pKecGDXfUK3pN4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgxWr2pKecGDXfUK3pN4AaABAg,2023-04-26 23:54:38,0,nasehat terbaik adalah kematian,http://www.youtube.com/@askaclothing3208,positif
1639,@dellanoer9789,Cocok jadi motivator,Ugy-S8C0qm2xuRwQSDp4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugy-S8C0qm2xuRwQSDp4AaABAg,2023-04-26 23:33:43,0,Cocok jadi motivator,http://www.youtube.com/@dellanoer9789,netral
1640,@romeokenyot9017,Astagfirulloh saya ngefans banget ni sama abang yg pake topi... Cerdas banget asli.,UgwOpxmzZ9rH9B5hoY94AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwOpxmzZ9rH9B5hoY94AaABAg,2023-04-26 22:00:14,0,Astagfirulloh saya ngefans banget ni sama abang yg pake topi... Cerdas banget asli.,http://www.youtube.com/@romeokenyot9017,netral
1641,@jefrymusa6888,subhanaullah 😢,UgwQorELtZStAR8a2Zx4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwQorELtZStAR8a2Zx4AaABAg,2023-04-26 21:36:03,0,subhanaullah 😢,http://www.youtube.com/@jefrymusa6888,netral
1642,@muhammadwildan9512,masyaallah inspiratif,UgwIDA6fAB_MPY0MRAl4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwIDA6fAB_MPY0MRAl4AaABAg,2023-04-26 20:58:54,0,masyaallah inspiratif,http://www.youtube.com/@muhammadwildan9512,netral
1643,@abifishingchanel8389,"Subahanllah, Semuda ini sudah punya pemahaman sedalam itu ... Subahanallah",Ugw2WdXfXoPtf4ud1KZ4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugw2WdXfXoPtf4ud1KZ4AaABAg,2023-04-26 15:39:20,0,"Subahanllah, Semuda ini sudah punya pemahaman sedalam itu ... Subahanallah",http://www.youtube.com/@abifishingchanel8389,netral
1644,@dedifatchurohman8178,MasyaAllah koh Denis Lim,UgzhbydVwAQgE1prwjJ4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzhbydVwAQgE1prwjJ4AaABAg,2023-04-26 15:19:04,0,MasyaAllah koh Denis Lim,http://www.youtube.com/@dedifatchurohman8178,netral
1645,@irnamourbas1525,"Berasa ketampar sich aku ini.. masya allah bru bgt ngalamin kehilangan n masalah bertubi2 krna rasa memiliki ini n sempet ngerasa knp kek gni? Knp allah kok jahat ama aku.. tetiba muncul video ini jd sadar ya allah.. astagfirullah mksud allah swt baik,tp ak nya yg suuzon ya allah ampuni hamba mu ini 😭😭😭",UgypIFqbBC8f2M9j4_d4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgypIFqbBC8f2M9j4_d4AaABAg,2023-04-26 14:34:35,0,"Berasa ketampar sich aku ini.. masya allah bru bgt ngalamin kehilangan n masalah bertubi2 krna rasa memiliki ini n sempet ngerasa knp kek gni? Knp allah kok jahat ama aku.. tetiba muncul video ini jd sadar ya allah.. astagfirullah mksud allah swt baik,tp ak nya yg suuzon ya allah ampuni hamba mu ini 😭😭😭",http://www.youtube.com/@irnamourbas1525,netral
1646,@hayanahhayanah1633,"Aku seorang muslim sejak lahir,aku pernah mesantre. Juga,tapi.......tasigitu yg di tuturkan Denis Lim,beliau sangat bijak dalam menyikapi hidup,kalo menurutku beliau seorang yg ALIM,terus tuturkatanya dah kaya Aa gim,مساالله sehat terus barokah elmuna,smoga jadi keluarga samawar",Ugz5XDb5HVzF4v6AFVN4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugz5XDb5HVzF4v6AFVN4AaABAg,2023-04-26 13:05:12,0,"Aku seorang muslim sejak lahir,aku pernah mesantre. Juga,tapi.......tasigitu yg di tuturkan Denis Lim,beliau sangat bijak dalam menyikapi hidup,kalo menurutku beliau seorang yg ALIM,terus tuturkatanya dah kaya Aa gim,مساالله sehat terus barokah elmuna,smoga jadi keluarga samawar",http://www.youtube.com/@hayanahhayanah1633,netral
1647,@wanalivlog,kaya wili salim pinter bhasa indo nya😁,UgzyGTo3iXGpgbz4APB4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzyGTo3iXGpgbz4APB4AaABAg,2023-04-26 11:11:40,0,kaya wili salim pinter bhasa indo nya😁,http://www.youtube.com/@wanalivlog,netral
1648,@tiotiro2347,bakalan baik permanent ini orang nice dennis...,UgyDdBL95FGUV44Cxip4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyDdBL95FGUV44Cxip4AaABAg,2023-04-26 9:20:50,0,bakalan baik permanent ini orang nice dennis...,http://www.youtube.com/@tiotiro2347,netral
1649,@miamaesaroh897,Asli ni orang pintar bangettt,UgxhCK-a3lLVY59wkrt4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgxhCK-a3lLVY59wkrt4AaABAg,2023-04-26 8:40:50,0,Asli ni orang pintar bangettt,http://www.youtube.com/@miamaesaroh897,netral
1650,@gilangpragusti6002,Cerita nya menarik,Ugz6iGIlqF1QtLHqV3J4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugz6iGIlqF1QtLHqV3J4AaABAg,2023-04-26 8:32:40,0,Cerita nya menarik,http://www.youtube.com/@gilangpragusti6002,netral
1651,@alfiansilaban6386,Bilang aja biar gampang cari uang😂😂. Pokoknya kalau pindah gampang la cari uang nya. Lihat tu yahyah waloni gampang kan😂😂,Ugw1grEM6tJqBiouJcR4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugw1grEM6tJqBiouJcR4AaABAg,2023-04-26 7:44:16,0,Bilang aja biar gampang cari uang😂😂. Pokoknya kalau pindah gampang la cari uang nya. Lihat tu yahyah waloni gampang kan😂😂,http://www.youtube.com/@alfiansilaban6386,negatif
1652,@mumiinajizumait5807,Jadi ustad udah kaya nggoreng krupuk aja...,UgzsZMsKTTe8wVttOjF4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzsZMsKTTe8wVttOjF4AaABAg,2023-04-26 7:10:06,0,Jadi ustad udah kaya nggoreng krupuk aja...,http://www.youtube.com/@mumiinajizumait5807,netral
1653,@anifmr7486,"Mohon maaf yang cwek, klo jdi orng jan terlalu jujur maksudnya jangan terlalu matre, orng Sumatra rata engga kek gtu, maaf sekali lagi, bkn sya sok tau namun sya asli Sumatra",Ugyi2Ph4t3WFJXeK7c14AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugyi2Ph4t3WFJXeK7c14AaABAg,2023-04-26 5:45:45,0,"Mohon maaf yang cwek, klo jdi orng jan terlalu jujur maksudnya jangan terlalu matre, orng Sumatra rata engga kek gtu, maaf sekali lagi, bkn sya sok tau namun sya asli Sumatra",http://www.youtube.com/@anifmr7486,netral
1654,@yamizalkhabis8246,Kereeeeeen…..,UgyDqBASceyWn5l4lB54AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyDqBASceyWn5l4lB54AaABAg,2023-04-26 4:50:17,0,Kereeeeeen…..,http://www.youtube.com/@yamizalkhabis8246,netral
1655,@desiratnasari6746,Bnyak bacot doang dia ngomong gt krna kalah tros hahah,UgykgZXolo3bNrXuziJ4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgykgZXolo3bNrXuziJ4AaABAg,2023-04-26 3:41:10,0,Bnyak bacot doang dia ngomong gt krna kalah tros hahah,http://www.youtube.com/@desiratnasari6746,negatif
1656,@romansatv2711,MasyaAllah. Maturmuwun bnag denny.semoga konten ini membawa kearah yg positif bagi yg menonton,Ugwf9vnpbg_vNMsR4VV4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugwf9vnpbg_vNMsR4VV4AaABAg,2023-04-26 3:00:36,0,MasyaAllah. Maturmuwun bnag denny.semoga konten ini membawa kearah yg positif bagi yg menonton,http://www.youtube.com/@romansatv2711,netral
1657,@inungbudhi2333,Sy salah satu penggemar koh Deni... Youtube2 yg isinya beliau semua sdh sy ikuti.... Masyaallah..... 👍🙏,UgyA6HOubpsFru6VqXp4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyA6HOubpsFru6VqXp4AaABAg,2023-04-26 2:07:41,0,Sy salah satu penggemar koh Deni... Youtube2 yg isinya beliau semua sdh sy ikuti.... Masyaallah..... 👍🙏,http://www.youtube.com/@inungbudhi2333,netral
1658,@muhaqilmulyono5248,Terima kasih koh.. Atas ilmu nya,Ugx_9-lQd0I1YhMqOOt4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugx_9-lQd0I1YhMqOOt4AaABAg,2023-04-26 1:08:17,0,Terima kasih koh.. Atas ilmu nya,http://www.youtube.com/@muhaqilmulyono5248,netral
1659,@TheAdheq74,Lah mlh judi yg d bhs koh 😅,Ugw2FJZIYKnzhMHNJXN4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugw2FJZIYKnzhMHNJXN4AaABAg,2023-04-25 23:43:49,0,Lah mlh judi yg d bhs koh 😅,http://www.youtube.com/@TheAdheq74,positif
1660,@abdulqodir8266,HEBAT...USTAD YG DULUX KRIMINAL TAUSIYAHX LOGIKA MSK AKAL.. TRUS BERJUANG.. JGN LUPA BELAJAR TASAWUF GUS....,UgytqV0TNQk3mhcc0rF4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgytqV0TNQk3mhcc0rF4AaABAg,2023-04-25 22:58:43,0,HEBAT...USTAD YG DULUX KRIMINAL TAUSIYAHX LOGIKA MSK AKAL.. TRUS BERJUANG.. JGN LUPA BELAJAR TASAWUF GUS....,http://www.youtube.com/@abdulqodir8266,netral
1661,@suktianugrah2212,Candu banget sama logat Sunda nya🤭,UgzAOsPSBorGdzjyKOt4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzAOsPSBorGdzjyKOt4AaABAg,2023-04-25 19:52:28,0,Candu banget sama logat Sunda nya🤭,http://www.youtube.com/@suktianugrah2212,netral
